file,realtime,fixture
frames/frame-00073.png,20.52751,95
frames/frame-00074.png,20.66683,95
frames/frame-00075.png,20.80469,95
frames/frame-00076.png,20.94388,95
frames/frame-00077.png,21.08934,95
frames/frame-00078.png,21.21828,95
frames/frame-00079.png,21.35496,95
frames/frame-00080.png,21.49352,95
frames/frame-00081.png,21.63053,95
frames/frame-00082.png,21.77109,95
frames/frame-00083.png,21.90975,95
frames/frame-00084.png,22.05144,95
frames/frame-00085.png,22.18571,95
frames/frame-00086.png,22.32177,95
frames/frame-00087.png,22.45641,95
frames/frame-00088.png,22.59434,95
frames/frame-00089.png,25.73484,120
frames/frame-00090.png,25.82253,120
frames/frame-00091.png,25.91930,120
frames/frame-00092.png,26.08284,120
frames/frame-00093.png,26.24488,120
frames/frame-00094.png,26.40009,120
frames/frame-00095.png,26.55248,120
frames/frame-00096.png,26.70379,120
frames/frame-00097.png,26.86446,120
frames/frame-00098.png,27.01686,120
frames/frame-00099.png,27.16873,120
frames/frame-00100.png,27.32265,120
frames/frame-00101.png,27.47629,120
frames/frame-00102.png,27.62669,120
frames/frame-00103.png,27.77919,120
frames/frame-00104.png,27.92869,120
frames/frame-00105.png,28.07575,120
frames/frame-00106.png,28.22671,120
frames/frame-00107.png,28.37727,120
frames/frame-00108.png,28.53035,120
frames/frame-00109.png,28.68411,120
frames/frame-00110.png,28.83763,120
frames/frame-00111.png,28.99457,120
frames/frame-00112.png,29.15113,120
frames/frame-00113.png,29.30261,120
frames/frame-00114.png,29.45472,120
frames/frame-00115.png,29.60590,120
frames/frame-00116.png,29.75437,120
frames/frame-00117.png,29.90578,120
frames/frame-00118.png,30.06373,120
frames/frame-00119.png,30.21105,120
frames/frame-00120.png,30.36430,120
frames/frame-00121.png,30.51925,120
frames/frame-00122.png,30.66643,120
frames/frame-00123.png,30.81984,120
frames/frame-00124.png,30.96613,120
frames/frame-00125.png,31.11641,120
frames/frame-00126.png,31.26206,120
frames/frame-00127.png,31.41286,120
frames/frame-00128.png,31.56769,120
frames/frame-00129.png,31.71838,120
frames/frame-00130.png,34.87387,145
frames/frame-00131.png,34.96904,145
frames/frame-00132.png,35.05556,145
frames/frame-00133.png,35.19416,145
frames/frame-00134.png,35.33761,145
frames/frame-00135.png,35.48096,145
frames/frame-00136.png,35.62143,145
frames/frame-00137.png,35.76328,145
frames/frame-00138.png,35.90580,145
frames/frame-00139.png,36.04638,145
frames/frame-00140.png,36.18945,145
frames/frame-00141.png,36.33457,145
frames/frame-00142.png,36.48242,145
frames/frame-00143.png,36.62964,145
frames/frame-00144.png,36.77615,145
frames/frame-00145.png,36.92285,145
frames/frame-00146.png,37.07037,145
frames/frame-00147.png,37.22040,145
frames/frame-00148.png,37.36768,145
frames/frame-00149.png,37.51917,145
frames/frame-00150.png,37.67780,145
frames/frame-00151.png,37.82922,145
frames/frame-00152.png,37.98343,145
frames/frame-00153.png,38.13337,145
frames/frame-00154.png,38.28263,145
frames/frame-00155.png,38.42848,145
frames/frame-00156.png,38.57424,145
frames/frame-00157.png,38.72308,145
frames/frame-00158.png,38.87587,145
frames/frame-00159.png,39.02595,145
frames/frame-00160.png,39.17758,145
frames/frame-00161.png,39.33225,145
frames/frame-00162.png,39.48294,145
frames/frame-00163.png,39.63812,145
frames/frame-00164.png,39.79693,145
frames/frame-00165.png,39.94992,145
frames/frame-00166.png,40.10843,145
frames/frame-00167.png,40.26817,145
frames/frame-00168.png,40.42285,145
frames/frame-00169.png,40.57952,145
frames/frame-00170.png,40.73507,145
frames/frame-00171.png,43.89559,180
frames/frame-00172.png,43.99417,180
frames/frame-00173.png,44.11380,180
frames/frame-00174.png,44.27787,180
frames/frame-00175.png,44.43811,180
frames/frame-00176.png,44.59714,180
frames/frame-00177.png,44.75158,180
frames/frame-00178.png,44.90669,180
frames/frame-00179.png,45.06189,180
frames/frame-00180.png,45.21666,180
frames/frame-00181.png,45.37214,180
frames/frame-00182.png,45.52730,180
frames/frame-00183.png,45.68313,180
frames/frame-00184.png,45.84261,180
frames/frame-00185.png,45.99512,180
frames/frame-00186.png,46.13738,180
frames/frame-00187.png,46.27463,180
frames/frame-00188.png,46.40995,180
frames/frame-00189.png,46.54353,180
frames/frame-00190.png,46.66977,180
frames/frame-00191.png,46.79493,180
frames/frame-00192.png,46.92107,180
frames/frame-00193.png,47.05031,180
frames/frame-00194.png,47.17780,180
frames/frame-00195.png,47.29825,180
frames/frame-00196.png,47.41865,180
frames/frame-00197.png,47.53839,180
frames/frame-00198.png,47.65339,180
frames/frame-00199.png,47.76857,180
frames/frame-00200.png,47.89585,180
frames/frame-00201.png,48.01977,180
frames/frame-00202.png,48.14280,180
frames/frame-00203.png,48.26902,180
frames/frame-00204.png,48.39503,180
frames/frame-00205.png,48.52070,180
frames/frame-00206.png,48.64221,180
frames/frame-00207.png,48.76383,180
frames/frame-00208.png,48.89056,180
frames/frame-00209.png,49.01149,180
frames/frame-00210.png,49.13227,180
frames/frame-00211.png,49.26498,180
frames/frame-00212.png,49.38558,180
frames/frame-00213.png,49.50879,180
frames/frame-00214.png,49.63035,180
frames/frame-00215.png,49.74873,180
frames/frame-00216.png,49.87324,180
frames/frame-00217.png,52.99942,242
frames/frame-00218.png,53.08462,242
frames/frame-00219.png,53.17034,242
frames/frame-00220.png,53.25555,242
frames/frame-00221.png,53.34349,242
frames/frame-00222.png,53.43993,242
frames/frame-00223.png,53.54422,242
frames/frame-00224.png,53.64658,242
frames/frame-00225.png,53.74884,242
frames/frame-00226.png,53.84998,242
frames/frame-00227.png,53.95896,242
frames/frame-00228.png,54.06023,242
frames/frame-00229.png,54.17829,242
frames/frame-00230.png,54.28411,242
frames/frame-00231.png,54.39524,242
frames/frame-00232.png,54.49944,242
frames/frame-00233.png,54.60266,242
frames/frame-00234.png,54.70441,242
frames/frame-00235.png,54.80506,242
frames/frame-00236.png,54.90446,242
frames/frame-00237.png,55.01732,242
frames/frame-00238.png,55.11944,242
frames/frame-00239.png,55.22514,242
frames/frame-00240.png,55.32839,242
frames/frame-00241.png,55.43747,242
frames/frame-00242.png,55.54046,242
frames/frame-00243.png,55.64153,242
frames/frame-00244.png,55.74389,242
frames/frame-00245.png,55.84392,242
frames/frame-00246.png,55.94349,242
frames/frame-00247.png,56.04566,242
frames/frame-00248.png,56.14648,242
frames/frame-00249.png,56.25035,242
frames/frame-00250.png,56.35369,242
frames/frame-00251.png,56.45563,242
frames/frame-00252.png,56.56507,242
frames/frame-00253.png,56.66861,242
frames/frame-00254.png,56.76944,242
frames/frame-00255.png,56.86958,242
frames/frame-00256.png,56.97315,242
frames/frame-00257.png,57.07721,242
frames/frame-00258.png,57.17776,242
frames/frame-00259.png,57.27986,242
frames/frame-00260.png,57.37934,242
frames/frame-00261.png,57.48714,242
frames/frame-00262.png,57.59215,242
frames/frame-00263.png,57.70165,242
frames/frame-00264.png,57.80373,242
frames/frame-00265.png,57.90629,242
frames/frame-00266.png,58.01032,242
frames/frame-00267.png,58.11562,242
frames/frame-00268.png,58.21728,242
frames/frame-00269.png,58.32896,242
frames/frame-00270.png,58.43188,242
frames/frame-00271.png,58.53540,242
frames/frame-00272.png,58.64166,242
frames/frame-00273.png,58.74669,242
frames/frame-00274.png,58.85447,242
frames/frame-00275.png,58.95613,242
frames/frame-00276.png,62.05821,265
frames/frame-00277.png,62.14507,265
frames/frame-00278.png,62.23021,265
frames/frame-00279.png,62.31944,265
frames/frame-00280.png,62.40845,265
frames/frame-00281.png,62.49805,265
frames/frame-00282.png,62.59816,265
frames/frame-00283.png,62.70088,265
frames/frame-00284.png,62.80170,265
frames/frame-00285.png,62.90376,265
frames/frame-00286.png,63.00465,265
frames/frame-00287.png,63.10564,265
frames/frame-00288.png,63.20694,265
frames/frame-00289.png,63.31056,265
frames/frame-00290.png,63.42400,265
frames/frame-00291.png,63.53356,265
frames/frame-00292.png,63.64614,265
frames/frame-00293.png,63.76281,265
frames/frame-00294.png,63.86727,265
frames/frame-00295.png,63.96931,265
frames/frame-00296.png,64.07534,265
frames/frame-00297.png,64.17921,265
frames/frame-00298.png,64.28004,265
frames/frame-00299.png,64.38107,265
frames/frame-00300.png,64.48392,265
frames/frame-00301.png,64.60464,265
frames/frame-00302.png,64.70742,265
frames/frame-00303.png,64.81076,265
frames/frame-00304.png,64.91138,265
frames/frame-00305.png,65.01220,265
frames/frame-00306.png,65.11440,265
frames/frame-00307.png,65.21555,265
frames/frame-00308.png,65.31709,265
frames/frame-00309.png,65.42187,265
frames/frame-00310.png,65.52347,265
frames/frame-00311.png,65.62902,265
frames/frame-00312.png,65.73728,265
frames/frame-00313.png,65.83982,265
frames/frame-00314.png,65.94328,265
frames/frame-00315.png,66.04487,265
frames/frame-00316.png,66.14713,265
frames/frame-00317.png,66.26061,265
frames/frame-00318.png,66.36179,265
frames/frame-00319.png,66.46542,265
frames/frame-00320.png,66.56595,265
frames/frame-00321.png,66.66772,265
frames/frame-00322.png,66.77225,265
frames/frame-00323.png,66.88246,265
frames/frame-00324.png,66.98443,265
frames/frame-00325.png,67.08674,265
frames/frame-00326.png,67.18865,265
frames/frame-00327.png,67.28844,265
frames/frame-00328.png,67.39409,265
frames/frame-00329.png,67.49696,265
frames/frame-00330.png,67.59934,265
frames/frame-00331.png,67.70098,265
frames/frame-00332.png,67.80322,265
frames/frame-00333.png,67.91508,265
frames/frame-00334.png,68.02473,265
frames/frame-00335.png,71.13283,292
frames/frame-00336.png,71.21794,292
frames/frame-00337.png,71.30939,292
frames/frame-00338.png,71.39716,292
frames/frame-00339.png,71.48501,292
frames/frame-00340.png,71.57133,292
frames/frame-00341.png,71.67337,292
frames/frame-00342.png,71.77631,292
frames/frame-00343.png,71.87875,292
frames/frame-00344.png,71.97750,292
frames/frame-00345.png,72.07854,292
frames/frame-00346.png,72.18073,292
frames/frame-00347.png,72.28108,292
frames/frame-00348.png,72.38386,292
frames/frame-00349.png,72.50060,292
frames/frame-00350.png,72.60110,292
frames/frame-00351.png,72.70179,292
frames/frame-00352.png,72.80074,292
frames/frame-00353.png,72.90993,292
frames/frame-00354.png,73.00980,292
frames/frame-00355.png,73.10935,292
frames/frame-00356.png,73.20916,292
frames/frame-00357.png,73.30999,292
frames/frame-00358.png,73.41035,292
frames/frame-00359.png,73.51618,292
frames/frame-00360.png,73.62562,292
frames/frame-00361.png,73.72945,292
frames/frame-00362.png,73.83286,292
frames/frame-00363.png,73.93243,292
frames/frame-00364.png,74.03395,292
frames/frame-00365.png,74.13422,292
frames/frame-00366.png,74.23607,292
frames/frame-00367.png,74.33606,292
frames/frame-00368.png,74.43660,292
frames/frame-00369.png,74.54808,292
frames/frame-00370.png,74.65271,292
frames/frame-00371.png,74.76341,292
frames/frame-00372.png,74.86612,292
frames/frame-00373.png,74.96892,292
frames/frame-00374.png,75.06773,292
frames/frame-00375.png,75.16753,292
frames/frame-00376.png,75.26668,292
frames/frame-00377.png,75.36763,292
frames/frame-00378.png,75.46657,292
frames/frame-00379.png,75.56631,292
frames/frame-00380.png,75.66666,292
frames/frame-00381.png,75.77840,292
frames/frame-00382.png,75.88492,292
frames/frame-00383.png,75.98711,292
frames/frame-00384.png,76.08733,292
frames/frame-00385.png,76.19468,292
frames/frame-00386.png,76.29659,292
frames/frame-00387.png,76.39434,292
frames/frame-00388.png,76.49223,292
frames/frame-00389.png,76.59398,292
frames/frame-00390.png,76.69554,292
frames/frame-00391.png,76.79495,292
frames/frame-00392.png,76.89799,292
frames/frame-00393.png,77.00477,292
frames/frame-00394.png,77.10572,292
frames/frame-00395.png,80.20809,342
frames/frame-00396.png,80.29502,342
frames/frame-00397.png,80.38780,342
frames/frame-00398.png,80.48051,342
frames/frame-00399.png,80.56610,342
frames/frame-00400.png,80.65852,342
frames/frame-00401.png,80.75229,342
frames/frame-00402.png,80.85477,342
frames/frame-00403.png,80.95258,342
frames/frame-00404.png,81.05348,342
frames/frame-00405.png,81.15369,342
frames/frame-00406.png,81.25526,342
frames/frame-00407.png,81.35634,342
frames/frame-00408.png,81.46372,342
frames/frame-00409.png,81.57201,342
frames/frame-00410.png,81.67429,342
frames/frame-00411.png,81.77769,342
frames/frame-00412.png,81.87985,342
frames/frame-00413.png,81.98067,342
frames/frame-00414.png,82.08172,342
frames/frame-00415.png,82.18305,342
frames/frame-00416.png,82.28609,342
frames/frame-00417.png,82.39069,342
frames/frame-00418.png,82.49271,342
frames/frame-00419.png,82.59424,342
frames/frame-00420.png,82.70142,342
frames/frame-00421.png,82.80222,342
frames/frame-00422.png,82.90625,342
frames/frame-00423.png,83.01090,342
frames/frame-00424.png,83.11258,342
frames/frame-00425.png,83.21481,342
frames/frame-00426.png,83.31688,342
frames/frame-00427.png,83.41857,342
frames/frame-00428.png,83.52208,342
frames/frame-00429.png,83.62248,342
frames/frame-00430.png,83.72496,342
frames/frame-00431.png,83.83392,342
frames/frame-00432.png,83.93848,342
frames/frame-00433.png,84.04106,342
frames/frame-00434.png,84.15189,342
frames/frame-00435.png,84.26471,342
frames/frame-00436.png,84.37421,342
frames/frame-00437.png,84.48483,342
frames/frame-00438.png,84.59840,342
frames/frame-00439.png,84.70104,342
frames/frame-00440.png,84.80895,342
frames/frame-00441.png,84.91589,342
frames/frame-00442.png,85.02198,342
frames/frame-00443.png,85.12598,342
frames/frame-00444.png,85.22886,342
frames/frame-00445.png,85.33334,342
frames/frame-00446.png,85.43684,342
frames/frame-00447.png,85.53850,342
frames/frame-00448.png,85.63881,342
frames/frame-00449.png,85.73981,342
frames/frame-00450.png,85.85803,342
frames/frame-00451.png,85.96002,342
frames/frame-00452.png,86.06508,342
frames/frame-00453.png,86.16926,342
