file,realtime,fixture
frames/frame-00141.png,29.41962,120
frames/frame-00142.png,29.54303,120
frames/frame-00143.png,29.65973,120
frames/frame-00144.png,29.77192,120
frames/frame-00145.png,29.88498,120
frames/frame-00146.png,29.99714,120
frames/frame-00147.png,30.11769,120
frames/frame-00148.png,30.22818,120
frames/frame-00149.png,30.34554,120
frames/frame-00150.png,30.47385,120
frames/frame-00151.png,30.58639,120
frames/frame-00152.png,30.70245,120
frames/frame-00153.png,30.81568,120
frames/frame-00154.png,30.93923,120
frames/frame-00155.png,31.05205,120
frames/frame-00156.png,31.16697,120
frames/frame-00157.png,31.28192,120
frames/frame-00158.png,31.39647,120
frames/frame-00159.png,31.51800,120
frames/frame-00160.png,31.63021,120
frames/frame-00161.png,34.74322,145
frames/frame-00162.png,34.83038,145
frames/frame-00163.png,34.92389,145
frames/frame-00164.png,35.01625,145
frames/frame-00165.png,35.12955,145
frames/frame-00166.png,35.24665,145
frames/frame-00167.png,35.35686,145
frames/frame-00168.png,35.47201,145
frames/frame-00169.png,35.58591,145
frames/frame-00170.png,35.70995,145
frames/frame-00171.png,35.82111,145
frames/frame-00172.png,35.93251,145
frames/frame-00173.png,36.05934,145
frames/frame-00174.png,36.17910,145
frames/frame-00175.png,36.29277,145
frames/frame-00176.png,36.40239,145
frames/frame-00177.png,36.52532,145
frames/frame-00178.png,36.64189,145
frames/frame-00179.png,36.75480,145
frames/frame-00180.png,36.86764,145
frames/frame-00181.png,36.97913,145
frames/frame-00182.png,37.09261,145
frames/frame-00183.png,37.21336,145
frames/frame-00184.png,37.33218,145
frames/frame-00185.png,37.44535,145
frames/frame-00186.png,37.55821,145
frames/frame-00187.png,37.67324,145
frames/frame-00188.png,37.78579,145
frames/frame-00189.png,37.89567,145
frames/frame-00190.png,38.00820,145
frames/frame-00191.png,38.12070,145
frames/frame-00192.png,38.23198,145
frames/frame-00193.png,38.34871,145
frames/frame-00194.png,38.47055,145
frames/frame-00195.png,38.58263,145
frames/frame-00196.png,38.69903,145
frames/frame-00197.png,38.81285,145
frames/frame-00198.png,38.93515,145
frames/frame-00199.png,39.05079,145
frames/frame-00200.png,39.16185,145
frames/frame-00201.png,39.27383,145
frames/frame-00202.png,39.38345,145
frames/frame-00203.png,39.50283,145
frames/frame-00204.png,39.61784,145
frames/frame-00205.png,39.73125,145
frames/frame-00206.png,39.84113,145
frames/frame-00207.png,39.95329,145
frames/frame-00208.png,40.06496,145
frames/frame-00209.png,40.17736,145
frames/frame-00210.png,40.29208,145
frames/frame-00211.png,40.40577,145
frames/frame-00212.png,40.51560,145
frames/frame-00213.png,40.63244,145
frames/frame-00214.png,43.76626,180
frames/frame-00215.png,43.85958,180
frames/frame-00216.png,43.94587,180
frames/frame-00217.png,44.03438,180
frames/frame-00218.png,44.15829,180
frames/frame-00219.png,44.27211,180
frames/frame-00220.png,44.38615,180
frames/frame-00221.png,44.51018,180
frames/frame-00222.png,44.62173,180
frames/frame-00223.png,44.73550,180
frames/frame-00224.png,44.84948,180
frames/frame-00225.png,44.96564,180
frames/frame-00226.png,45.08755,180
frames/frame-00227.png,45.20291,180
frames/frame-00228.png,45.32076,180
frames/frame-00229.png,45.43634,180
frames/frame-00230.png,45.55101,180
frames/frame-00231.png,45.66328,180
frames/frame-00232.png,45.77665,180
frames/frame-00233.png,45.88900,180
frames/frame-00234.png,46.00832,180
frames/frame-00235.png,46.11905,180
frames/frame-00236.png,46.23991,180
frames/frame-00237.png,46.35562,180
frames/frame-00238.png,46.46886,180
frames/frame-00239.png,46.58055,180
frames/frame-00240.png,46.69321,180
frames/frame-00241.png,46.80860,180
frames/frame-00242.png,46.91936,180
frames/frame-00243.png,47.03242,180
frames/frame-00244.png,47.14513,180
frames/frame-00245.png,47.25422,180
frames/frame-00246.png,47.37936,180
frames/frame-00247.png,47.49707,180
frames/frame-00248.png,47.61170,180
frames/frame-00249.png,47.72914,180
frames/frame-00250.png,47.84088,180
frames/frame-00251.png,47.95362,180
frames/frame-00252.png,48.06765,180
frames/frame-00253.png,48.17929,180
frames/frame-00254.png,48.29222,180
frames/frame-00255.png,48.40637,180
frames/frame-00256.png,48.52642,180
frames/frame-00257.png,48.64102,180
frames/frame-00258.png,48.76251,180
frames/frame-00259.png,48.87913,180
frames/frame-00260.png,48.99141,180
frames/frame-00261.png,49.10435,180
frames/frame-00262.png,49.21862,180
frames/frame-00263.png,49.33401,180
frames/frame-00264.png,49.44621,180
frames/frame-00265.png,49.56576,180
frames/frame-00266.png,49.68438,180
frames/frame-00267.png,52.80260,242
frames/frame-00268.png,52.88852,242
frames/frame-00269.png,52.98088,242
frames/frame-00270.png,53.07368,242
frames/frame-00271.png,53.16097,242
frames/frame-00272.png,53.24863,242
frames/frame-00273.png,53.34372,242
frames/frame-00274.png,53.44606,242
frames/frame-00275.png,53.55765,242
frames/frame-00276.png,53.66048,242
frames/frame-00277.png,53.76118,242
frames/frame-00278.png,53.86098,242
frames/frame-00279.png,53.96449,242
frames/frame-00280.png,54.06839,242
frames/frame-00281.png,54.17491,242
frames/frame-00282.png,54.27421,242
frames/frame-00283.png,54.37646,242
frames/frame-00284.png,54.47750,242
frames/frame-00285.png,54.57788,242
frames/frame-00286.png,54.67806,242
frames/frame-00287.png,54.78095,242
frames/frame-00288.png,54.87936,242
frames/frame-00289.png,54.97972,242
frames/frame-00290.png,55.07726,242
frames/frame-00291.png,55.17976,242
frames/frame-00292.png,55.28556,242
frames/frame-00293.png,55.38484,242
frames/frame-00294.png,55.48462,242
frames/frame-00295.png,55.58365,242
frames/frame-00296.png,55.68486,242
frames/frame-00297.png,55.78463,242
frames/frame-00298.png,55.88389,242
frames/frame-00299.png,55.98471,242
frames/frame-00300.png,56.08413,242
frames/frame-00301.png,56.18235,242
frames/frame-00302.png,56.28444,242
frames/frame-00303.png,56.39330,242
frames/frame-00304.png,56.50347,242
frames/frame-00305.png,56.60425,242
frames/frame-00306.png,56.70787,242
frames/frame-00307.png,56.80617,242
frames/frame-00308.png,56.90506,242
frames/frame-00309.png,57.00354,242
frames/frame-00310.png,57.10255,242
frames/frame-00311.png,57.20482,242
frames/frame-00312.png,57.30624,242
frames/frame-00313.png,57.40712,242
frames/frame-00314.png,57.51328,242
frames/frame-00315.png,57.61528,242
frames/frame-00316.png,57.71420,242
frames/frame-00317.png,57.81436,242
frames/frame-00318.png,57.91309,242
frames/frame-00319.png,58.01434,242
frames/frame-00320.png,58.11234,242
frames/frame-00321.png,58.21075,242
frames/frame-00322.png,58.30925,242
frames/frame-00323.png,58.41723,242
frames/frame-00324.png,58.51526,242
frames/frame-00325.png,58.62202,242
frames/frame-00326.png,58.71998,242
frames/frame-00327.png,61.82703,265
frames/frame-00328.png,61.91961,265
frames/frame-00329.png,62.01111,265
frames/frame-00330.png,62.10097,265
frames/frame-00331.png,62.18718,265
frames/frame-00332.png,62.27646,265
frames/frame-00333.png,62.37504,265
frames/frame-00334.png,62.47553,265
frames/frame-00335.png,62.57699,265
frames/frame-00336.png,62.67573,265
frames/frame-00337.png,62.77448,265
frames/frame-00338.png,62.88137,265
frames/frame-00339.png,62.98110,265
frames/frame-00340.png,63.08558,265
frames/frame-00341.png,63.19154,265
frames/frame-00342.png,63.29311,265
frames/frame-00343.png,63.39314,265
frames/frame-00344.png,63.49516,265
frames/frame-00345.png,63.59621,265
frames/frame-00346.png,63.69300,265
frames/frame-00347.png,63.79514,265
frames/frame-00348.png,63.89549,265
frames/frame-00349.png,63.99447,265
frames/frame-00350.png,64.09496,265
frames/frame-00351.png,64.19811,265
frames/frame-00352.png,64.30289,265
frames/frame-00353.png,64.40274,265
frames/frame-00354.png,64.50105,265
frames/frame-00355.png,64.61111,265
frames/frame-00356.png,64.71110,265
frames/frame-00357.png,64.80965,265
frames/frame-00358.png,64.91032,265
frames/frame-00359.png,65.00888,265
frames/frame-00360.png,65.10945,265
frames/frame-00361.png,65.20835,265
frames/frame-00362.png,65.31094,265
frames/frame-00363.png,65.42297,265
frames/frame-00364.png,65.52309,265
frames/frame-00365.png,65.62405,265
frames/frame-00366.png,65.72557,265
frames/frame-00367.png,65.82650,265
frames/frame-00368.png,65.92740,265
frames/frame-00369.png,66.02975,265
frames/frame-00370.png,66.12816,265
frames/frame-00371.png,66.23175,265
frames/frame-00372.png,66.33635,265
frames/frame-00373.png,66.43714,265
frames/frame-00374.png,66.54578,265
frames/frame-00375.png,66.65737,265
frames/frame-00376.png,66.75961,265
frames/frame-00377.png,66.86127,265
frames/frame-00378.png,66.96221,265
frames/frame-00379.png,67.06465,265
frames/frame-00380.png,67.16489,265
frames/frame-00381.png,67.26522,265
frames/frame-00382.png,67.36565,265
frames/frame-00383.png,67.46979,265
frames/frame-00384.png,67.57259,265
frames/frame-00385.png,67.68549,265
frames/frame-00386.png,67.78763,265
frames/frame-00387.png,70.88911,292
frames/frame-00388.png,70.97526,292
frames/frame-00389.png,71.06185,292
frames/frame-00390.png,71.15341,292
frames/frame-00391.png,71.23827,292
frames/frame-00392.png,71.33444,292
frames/frame-00393.png,71.43829,292
frames/frame-00394.png,71.54388,292
frames/frame-00395.png,71.64885,292
frames/frame-00396.png,71.75166,292
frames/frame-00397.png,71.85399,292
frames/frame-00398.png,71.95612,292
frames/frame-00399.png,72.06228,292
frames/frame-00400.png,72.16698,292
frames/frame-00401.png,72.27545,292
frames/frame-00402.png,72.37793,292
frames/frame-00403.png,72.48063,292
frames/frame-00404.png,72.58340,292
frames/frame-00405.png,72.69551,292
frames/frame-00406.png,72.79943,292
frames/frame-00407.png,72.90864,292
frames/frame-00408.png,73.01357,292
frames/frame-00409.png,73.11781,292
frames/frame-00410.png,73.21806,292
frames/frame-00411.png,73.32517,292
frames/frame-00412.png,73.42921,292
frames/frame-00413.png,73.53162,292
frames/frame-00414.png,73.63593,292
frames/frame-00415.png,73.73824,292
frames/frame-00416.png,73.84024,292
frames/frame-00417.png,73.94048,292
frames/frame-00418.png,74.04071,292
frames/frame-00419.png,74.13980,292
frames/frame-00420.png,74.24194,292
frames/frame-00421.png,74.34695,292
frames/frame-00422.png,74.45786,292
frames/frame-00423.png,74.56578,292
frames/frame-00424.png,74.66920,292
frames/frame-00425.png,74.76939,292
frames/frame-00426.png,74.87173,292
frames/frame-00427.png,74.97060,292
frames/frame-00428.png,75.07748,292
frames/frame-00429.png,75.18135,292
frames/frame-00430.png,75.28292,292
frames/frame-00431.png,75.38527,292
frames/frame-00432.png,75.48559,292
frames/frame-00433.png,75.59581,292
frames/frame-00434.png,75.70039,292
frames/frame-00435.png,75.80103,292
frames/frame-00436.png,75.90160,292
frames/frame-00437.png,76.00172,292
frames/frame-00438.png,76.10152,292
frames/frame-00439.png,76.20239,292
frames/frame-00440.png,76.29979,292
frames/frame-00441.png,76.40048,292
frames/frame-00442.png,76.50661,292
frames/frame-00443.png,76.60624,292
frames/frame-00444.png,76.71252,292
frames/frame-00445.png,76.81768,292
frames/frame-00446.png,79.92671,342
frames/frame-00447.png,80.01913,342
frames/frame-00448.png,80.10799,342
frames/frame-00449.png,80.20087,342
frames/frame-00450.png,80.28770,342
frames/frame-00451.png,80.38097,342
frames/frame-00452.png,80.48556,342
frames/frame-00453.png,80.59061,342
frames/frame-00454.png,80.69566,342
frames/frame-00455.png,80.79897,342
frames/frame-00456.png,80.90516,342
frames/frame-00457.png,81.01134,342
frames/frame-00458.png,81.11477,342
frames/frame-00459.png,81.22424,342
frames/frame-00460.png,81.33121,342
frames/frame-00461.png,81.44220,342
frames/frame-00462.png,81.55508,342
frames/frame-00463.png,81.66245,342
frames/frame-00464.png,81.76693,342
frames/frame-00465.png,81.87334,342
frames/frame-00466.png,81.97672,342
frames/frame-00467.png,82.07933,342
frames/frame-00468.png,82.18209,342
frames/frame-00469.png,82.28640,342
frames/frame-00470.png,82.40881,342
frames/frame-00471.png,82.51196,342
frames/frame-00472.png,82.61546,342
frames/frame-00473.png,82.72802,342
frames/frame-00474.png,82.83424,342
frames/frame-00475.png,82.93818,342
frames/frame-00476.png,83.04066,342
frames/frame-00477.png,83.14349,342
frames/frame-00478.png,83.24876,342
frames/frame-00479.png,83.34949,342
frames/frame-00480.png,83.45776,342
frames/frame-00481.png,83.56504,342
frames/frame-00482.png,83.66980,342
frames/frame-00483.png,83.77097,342
frames/frame-00484.png,83.87338,342
frames/frame-00485.png,83.97601,342
frames/frame-00486.png,84.07870,342
frames/frame-00487.png,84.18023,342
frames/frame-00488.png,84.28236,342
frames/frame-00489.png,84.38412,342
frames/frame-00490.png,84.48653,342
frames/frame-00491.png,84.59570,342
frames/frame-00492.png,84.70110,342
frames/frame-00493.png,84.80300,342
frames/frame-00494.png,84.90450,342
frames/frame-00495.png,85.00674,342
frames/frame-00496.png,85.10963,342
frames/frame-00497.png,85.21148,342
frames/frame-00498.png,85.31274,342
frames/frame-00499.png,85.41468,342
frames/frame-00500.png,85.52009,342
frames/frame-00501.png,85.62546,342
frames/frame-00502.png,85.73521,342
frames/frame-00503.png,85.84718,342
